longitude,latitude,mean_
9.2,42.3,10.98
62.0,26.1,6.48
34.3,31.2,31.64
9.5,7.2,0.1
124.4,7.1,0.0
13.2,32.9,52.84
75.2,33.7,7.3
71.1,33.5,3.91
-59.6,13.1,52.52
42.9,36.2,0.05
69.1,34.5,50.37
43.1,36.2,8.37
7.0,50.9,59.93
-0.1,51.5,63.0
45.3,2.1,5.48
94.3,24.3,1.65
94.3,24.3,1.65
82.0,18.6,0.26
71.5,34.2,8.92
44.4,33.7,28.48
68.2,28.5,11.5
81.0,18.7,0.14
43.1,36.4,52.01
44.4,33.3,62.99
44.6,34.3,1.61
23.8,38.0,62.27
35.5,33.9,51.64
44.7,33.8,20.79
45.3,31.3,46.08
44.8,33.9,13.13
44.9,33.9,8.11
44.2,33.5,41.6
44.9,34.0,28.11
71.5,34.1,14.53
74.9,33.8,2.21
26.4,11.2,0.0
24.5,19.8,0.0
40.2,35.3,13.92
40.1,35.3,11.65
5.8,5.5,35.78
-122.2,37.8,59.76
4.7,36.6,23.94
-121.8,36.7,30.37
12.7,32.8,42.76
42.5,33.9,9.4
-73.9,40.7,63.0
68.9,29.1,0.0
35.5,33.9,51.64
11.6,48.1,59.81
-114.8,51.2,9.43
124.6,6.6,4.28
44.2,15.3,55.11
-58.4,-34.6,62.59
-122.2,37.8,59.76
-87.7,41.8,63.0
122.0,6.7,3.21
80.4,7.5,15.52
4.1,6.4,0.0
68.1,33.2,0.0
84.4,23.8,0.0
29.4,-3.3,6.87
28.7,41.1,45.83
85.9,20.5,46.76
8.6,50.1,61.67
81.5,20.3,14.15
101.3,6.5,22.5
44.0,33.3,22.35
-80.2,25.8,63.0
68.4,33.6,2.45
71.5,34.7,2.45
35.5,33.9,51.64
64.1,27.0,16.69
-80.2,25.8,63.0
63.4,26.6,0.0
66.9,32.1,10.62
-66.1,18.4,62.9
-58.4,-35.0,47.26
-89.2,13.7,60.87
71.5,34.0,56.03
7.8,49.4,16.28
101.2,6.3,2.61
136.9,35.2,63.0
69.1,34.5,50.37
11.1,49.5,45.26
-122.3,37.5,48.25
-122.2,37.5,52.42
100.6,13.8,63.0
-0.1,51.5,63.0
85.7,23.8,0.37
32.8,39.9,62.99
-2.8,53.4,62.57
-80.1,26.1,52.61
-102.6,43.0,9.0
79.9,6.9,62.69
74.9,33.7,1.1
23.8,38.0,62.27
4.1,6.6,0.0
44.4,33.3,62.99
45.5,3.0,0.0
2.3,48.9,63.0
139.7,35.7,63.0
-2.2,43.0,22.98
44.4,33.3,62.99
101.6,6.2,0.0
40.2,37.9,47.15
2.3,48.9,63.0
2.2,41.4,58.95
62.5,29.0,0.0
-80.2,25.8,63.0
2.3,48.9,63.0
44.4,33.7,28.48
44.3,33.1,21.48
8.2,50.0,52.2
8.6,50.1,61.67
2.2,41.4,58.95
41.8,36.2,3.24
44.9,33.9,8.11
79.9,6.9,62.69
13.9,11.1,0.69
35.1,32.5,53.32
81.4,19.2,0.2
122.1,7.6,0.56
74.8,34.1,49.15
-6.2,53.4,62.76
13.2,32.9,52.84
-3.7,40.5,59.78
23.8,38.0,62.27
44.6,33.1,26.08
44.5,33.7,11.95
41.7,36.2,4.44
43.3,33.4,39.36
-5.7,41.0,48.91
-72.4,-38.2,2.62
-72.4,-38.1,3.96
36.2,34.0,28.8
124.8,7.8,0.64
-70.3,43.7,56.63
-2.4,43.0,11.9
69.1,36.5,0.0
69.1,36.7,0.0
32.8,39.9,62.99
97.2,19.7,8.64
-4.0,15.6,0.0
71.4,33.9,9.33
75.1,33.9,4.44
0.5,51.3,57.53
-80.2,25.8,63.0
43.7,33.3,22.87
-74.1,4.7,63.0
85.4,24.0,24.72
75.7,11.7,8.44
35.2,32.5,36.77
-56.2,-34.9,54.94
44.0,33.4,18.54
86.4,27.3,0.0
-60.7,-33.0,56.13
-56.2,-34.9,54.94
124.5,7.0,0.0
124.7,7.1,0.56
-0.1,51.5,63.0
124.3,8.2,5.88
-58.4,-34.6,62.59
-56.2,-34.9,54.94
35.9,32.0,63.0
-82.3,29.6,21.31
44.6,33.1,26.08
84.4,23.7,0.0
87.1,27.4,0.0
87.1,27.3,0.0
84.4,28.0,0.21
84.4,28.2,0.25
35.1,31.7,48.86
85.4,27.2,0.05
123.7,12.1,0.0
-70.9,42.8,41.91
-89.4,43.1,55.77
74.8,34.1,49.15
45.3,2.1,5.48
-64.2,-31.4,62.82
86.0,26.9,1.93
67.0,30.2,62.08
69.1,28.9,0.53
-90.5,41.8,18.78
44.0,33.3,22.35
-122.3,47.6,62.57
-117.7,33.6,62.96
45.5,2.8,0.5
82.5,28.5,0.0
42.5,3.8,0.0
-7.3,54.6,31.09
-93.3,45.0,63.0
10.2,6.0,4.93
95.7,27.3,9.27
-89.2,37.0,17.88
71.2,34.1,5.9
-87.9,43.1,60.21
-2.7,53.5,60.31
90.7,25.4,2.29
101.3,6.2,1.14
137.1,-4.5,0.0
13.4,52.5,63.0
-57.9,-34.9,59.9
16.7,31.1,18.27
-119.8,36.7,51.38
-73.9,40.7,63.0
-77.0,38.9,63.0
-117.8,33.7,63.0
82.1,18.1,3.71
-81.4,35.6,10.95
7.1,6.2,14.26
10.2,6.0,4.93
-7.3,55.0,52.66
32.8,39.9,62.99
45.3,2.1,5.48
-0.1,51.5,63.0
125.5,9.7,1.21
125.6,9.6,1.81
44.1,35.4,23.51
-80.3,27.2,57.64
101.9,6.1,5.58
-118.4,34.1,63.0
8.6,50.1,61.67
-73.9,40.7,63.0
69.2,33.6,3.77
85.6,27.8,1.5
85.6,27.7,0.34
-76.6,39.3,63.0
-73.9,40.7,63.0
42.7,35.9,0.0
-56.2,-34.9,54.94
8.5,47.4,60.85
124.5,6.9,0.05
-73.9,40.7,63.0
13.4,52.5,63.0
43.1,36.4,52.01
-73.9,40.7,63.0
-76.6,39.2,62.8
6.8,6.1,26.53
84.0,28.4,0.0
82.7,28.3,0.0
85.2,27.8,0.0
101.4,6.7,9.07
44.0,1.2,0.0
27.1,38.4,57.95
-2.1,13.8,0.55
-123.1,44.0,30.92
69.8,33.7,0.0
35.2,32.0,32.92
-77.0,38.9,63.0
-73.9,40.7,63.0
43.3,36.1,16.35
43.8,33.3,32.83
80.2,6.1,17.51
7.5,5.5,19.64
-73.9,40.7,63.0
32.8,39.9,62.99
-76.2,3.2,10.63
44.9,34.1,15.57
83.6,28.3,1.14
82.6,28.4,0.0
-71.8,42.6,40.42
80.7,19.4,0.0
13.4,52.5,63.0
87.8,27.2,0.0
44.3,33.2,30.04
44.5,32.9,10.98
71.2,34.7,0.28
85.1,27.7,0.44
84.9,28.0,0.0
64.1,26.7,0.0
-56.2,-34.9,54.94
33.8,31.1,34.11
44.0,33.2,15.21
45.3,2.1,5.48
-49.7,-17.4,3.06
101.7,3.1,63.0
40.1,35.3,11.65
32.8,39.9,62.99
-71.2,46.8,62.95
90.0,26.4,1.76
-6.9,52.8,24.99
-87.7,41.8,63.0
-81.2,37.3,28.51
82.6,28.2,0.0
83.4,28.2,0.0
75.6,11.8,9.37
14.4,27.0,29.33
-6.0,14.2,1.01
-58.4,-34.6,62.59
2.2,41.4,58.95
89.8,22.7,3.38
59.6,36.3,62.96
-66.1,18.4,62.9
-90.5,14.6,62.59
-73.9,40.7,63.0
44.1,34.0,14.97
67.1,24.9,63.0
-8.7,42.2,59.51
29.6,-0.9,0.0
-69.8,44.3,43.47
125.1,7.1,0.35
125.0,7.1,0.61
85.8,23.8,11.58
70.0,33.8,0.0
94.3,24.3,1.65
-73.9,40.7,63.0
67.4,33.2,0.0
24.4,14.3,0.0
23.7,15.1,0.0
13.2,32.7,61.06
44.4,33.3,62.99
125.2,6.9,0.0
67.1,29.6,0.0
-58.4,-34.6,62.59
124.6,6.0,0.96
39.6,3.3,0.0
43.3,13.3,4.43
-73.9,40.7,63.0
44.6,33.8,34.03
-122.3,37.8,57.93
45.3,2.1,5.48
79.9,6.9,62.69
79.9,6.9,62.69
38.7,33.3,0.0
69.1,34.5,50.37
66.2,36.9,0.84
44.3,33.5,56.42
44.3,33.6,37.78
42.2,36.2,0.0
45.1,34.1,8.65
-58.2,-26.2,48.07
9.2,48.8,62.39
-104.9,39.8,60.59
15.1,32.3,56.39
13.2,32.9,52.84
-0.1,51.5,63.0
38.9,15.3,16.87
67.1,24.9,63.0
121.5,14.2,3.18
6.8,51.2,59.82
83.7,27.5,1.92
45.1,33.7,15.22
121.9,16.6,0.0
84.8,23.6,0.23
-0.1,51.5,63.0
-6.4,54.4,33.32
-58.4,-34.6,62.59
-2.3,43.1,22.3
2.3,48.9,63.0
8.6,50.1,61.67
-71.1,42.4,62.99
-80.2,25.8,63.0
43.2,33.4,22.4
44.7,33.4,20.78
44.4,33.3,62.99
79.9,6.7,21.15
121.6,14.2,0.36
-80.2,25.8,63.0
2.3,48.9,63.0
-0.1,51.5,63.0
36.8,-1.3,56.82
68.9,36.7,18.82
43.1,36.4,52.01
40.3,33.0,11.31
45.3,2.1,5.48
45.5,2.8,0.5
2.2,41.4,58.95
8.4,49.0,57.02
69.2,35.0,10.62
40.3,33.0,11.31
64.0,31.4,0.0
-85.3,35.0,59.93
17.1,61.3,38.87
35.5,33.9,51.64
45.1,34.2,10.71
36.1,32.6,14.19
44.4,33.3,62.99
38.9,15.3,16.87
-79.2,43.8,61.97
50.0,26.6,55.58
81.2,8.6,15.96
-81.7,41.5,57.24
-118.4,34.1,63.0
28.6,3.6,0.41
24.4,12.8,0.0
43.1,36.4,52.01
126.1,7.0,0.0
74.9,33.9,6.46
69.1,34.5,50.37
28.7,41.1,45.83
64.9,35.8,0.0
-66.1,18.4,62.9
44.6,33.1,26.08
-58.4,-34.6,62.59
35.3,32.9,59.42
45.4,34.0,26.12
23.0,40.6,59.12
44.4,33.3,62.99
20.2,32.1,59.2
59.6,36.3,62.96
-87.7,41.8,63.0
23.5,-6.6,0.0
42.3,2.3,0.0
69.1,28.5,0.0
121.0,6.1,1.33
-2.3,53.5,63.0
2.3,48.9,63.0
-103.5,43.9,4.9
0.0,16.3,2.37
59.6,36.3,62.96
68.9,36.7,18.82
85.4,27.1,1.34
-80.2,25.8,63.0
94.3,24.3,1.65
2.2,41.4,58.95
-77.0,38.9,63.0
-99.1,19.4,63.0
139.7,35.7,63.0
2.2,41.4,58.95
-122.4,37.8,55.28
127.8,26.3,57.15
123.0,7.6,0.26
2.3,48.9,63.0
3.2,50.7,62.92
4.8,45.8,61.31
41.2,-1.1,0.0
44.1,35.4,23.51
126.2,9.1,5.19
66.3,36.8,0.0
80.6,6.6,8.44
93.7,25.9,26.02
85.2,27.7,5.61
85.4,27.7,19.21
85.6,27.5,0.0
81.6,28.9,0.0
85.2,27.8,0.0
44.5,1.8,0.0
-73.9,40.7,63.0
11.3,50.2,16.5
44.2,33.5,41.6
88.1,22.5,31.75
81.7,18.1,0.41
73.0,40.9,31.91
36.8,35.9,1.89
70.4,32.2,9.16
-2.6,43.2,28.22
6.0,7.1,0.0
12.5,41.9,63.0
-121.5,38.5,59.39
70.4,34.4,9.2
69.1,34.5,50.37
80.7,18.8,0.0
86.2,24.7,0.0
68.7,36.1,2.72
-4.6,14.9,0.0
-6.0,54.6,48.69
34.0,31.2,7.88
-74.1,4.7,63.0
-64.2,-31.4,62.82
44.8,33.9,13.13
67.1,29.6,0.0
2.3,48.9,63.0
94.3,24.2,3.56
-87.7,41.8,63.0
65.3,36.2,0.0
9.2,48.8,62.39
8.6,50.1,61.67
-122.3,47.6,62.57
120.8,16.8,4.05
43.0,2.9,0.0
-122.2,47.6,61.61
7.0,50.9,59.93
6.9,36.9,48.59
71.4,34.3,4.26
8.6,50.1,61.67
80.3,9.6,1.25
68.8,36.8,1.59
-2.1,53.5,62.88
85.8,19.8,24.83
81.2,18.8,0.0
43.1,36.4,52.01
3.1,36.8,33.08
84.8,24.8,0.34
81.1,8.0,4.02
-73.8,4.0,19.81
30.5,50.5,61.2
43.5,38.1,1.41
64.8,35.9,6.16
-71.2,-33.7,33.97
36.7,35.3,10.61
8.6,50.1,61.67
-122.3,37.9,56.11
8.7,49.4,46.26
5.4,6.0,10.75
81.3,8.4,7.16
79.9,6.9,62.69
37.1,12.6,0.0
35.2,31.8,62.95
-122.4,37.8,55.28
40.2,37.9,47.15
125.0,8.7,0.0
23.8,38.0,62.27
69.2,35.0,10.62
64.7,35.8,0.0
-6.0,54.6,48.69
70.6,37.6,0.0
81.4,18.3,0.0
45.5,23.5,25.71
100.6,13.8,63.0
-6.2,54.6,17.56
94.3,24.3,1.65
-99.1,19.4,63.0
45.1,33.8,4.08
42.4,33.3,0.0
79.8,7.3,5.44
-1.5,43.5,58.69
20.2,32.1,59.2
121.7,16.7,3.31
46.5,5.7,0.0
-99.1,19.4,63.0
-2.9,43.3,58.44
66.7,30.8,0.27
-58.4,-34.6,62.59
44.6,34.5,0.0
-80.2,25.8,63.0
-122.4,37.8,55.28
43.1,36.4,52.01
44.8,33.9,13.13
45.6,4.2,0.0
124.1,6.7,0.0
35.5,33.9,51.64
65.4,36.0,0.0
124.4,6.8,0.0
4.9,52.4,61.18
-80.2,25.8,63.0
81.2,19.7,2.3
85.5,27.7,1.64
-117.9,33.8,63.0
-58.4,-34.6,62.59
7.5,51.5,59.63
-3.7,40.5,59.78
45.3,2.1,5.48
-73.9,40.7,63.0
-2.6,43.2,28.22
-122.6,38.1,33.81
-74.4,3.2,0.29
13.8,11.0,0.0
-122.4,37.8,55.28
-3.0,16.7,1.81
-66.1,18.4,62.9
71.5,34.6,0.0
74.8,34.1,49.15
-99.1,19.4,63.0
71.6,34.2,11.65
35.2,32.2,38.54
11.6,48.1,59.81
-122.4,37.8,55.28
-6.4,53.7,34.63
93.9,24.8,25.62
-122.4,37.8,55.28
75.0,33.7,1.7
42.0,36.3,2.12
-122.3,37.5,48.25
-80.2,25.8,63.0
9.2,45.5,63.0
37.1,35.0,9.96
70.5,34.4,16.26
2.3,48.9,63.0
-7.3,55.0,52.66
40.5,38.6,1.76
15.3,-4.4,56.47
40.3,-2.3,0.0
172.6,-43.5,59.32
43.0,37.2,5.63
36.5,34.3,2.73
35.8,34.4,40.99
38.0,36.5,9.79
44.7,33.9,13.32
74.8,33.9,3.31
-70.5,-33.4,51.52
40.3,-2.3,0.0
-9.2,38.7,62.96
-93.3,44.9,62.58
9.0,48.7,51.99
-0.1,51.5,63.0
45.7,3.0,0.0
45.7,13.4,1.53
64.9,32.1,3.21
43.6,13.4,2.26
-58.0,-34.9,62.62
25.3,13.6,11.64
-79.9,-2.2,62.07
12.7,32.8,42.76
44.3,33.2,30.04
85.6,23.7,6.22
2.3,48.9,63.0
-73.9,40.7,63.0
40.5,-2.2,0.0
42.3,-0.4,0.0
-70.5,-33.4,51.52
-87.2,14.1,60.01
44.4,33.3,62.99
-58.4,-34.6,62.59
7.9,49.8,18.19
-58.4,-34.6,62.59
45.1,34.4,1.96
44.9,34.5,0.49
35.5,33.9,51.64
42.7,33.7,2.57
-2.2,43.1,13.58
22.5,31.5,0.0
-58.4,-34.6,62.59
68.6,30.2,4.18
45.4,33.5,0.0
-71.6,10.6,51.7
11.1,49.5,45.26
11.1,49.5,45.26
44.4,35.5,59.22
102.0,6.0,22.45
44.0,33.3,22.35
44.6,33.1,26.08
88.2,27.0,3.12
88.2,27.1,4.83
88.3,27.0,3.54
-122.4,37.8,55.28
-73.9,40.7,63.0
85.9,24.9,0.0
86.2,25.0,0.4
-71.1,-42.3,0.0
34.7,31.9,51.24
37.1,35.0,9.96
38.6,34.3,0.0
44.5,1.8,0.0
-66.1,18.4,62.9
-89.4,43.1,55.77
2.2,48.8,61.97
-70.5,-33.4,51.52
70.6,32.4,0.0
74.3,33.8,0.19
69.1,34.5,50.37
139.7,35.7,63.0
-77.0,38.9,63.0
-71.2,46.8,62.95
-7.5,54.8,22.23
-77.0,38.9,63.0
-76.3,3.0,10.82
65.8,32.6,0.3
44.3,33.2,30.04
65.4,36.0,0.0
86.8,26.5,1.2
74.5,34.3,4.66
70.1,33.0,3.22
40.8,38.2,2.2
2.3,48.9,63.0
85.0,24.5,5.17
37.4,11.6,23.92
13.7,11.5,1.46
124.2,7.9,0.56
12.3,41.7,30.34
73.5,4.2,23.31
125.2,9.1,0.0
1.4,43.6,63.0
-2.9,35.3,26.76
43.8,33.3,32.83
-99.1,19.4,63.0
69.8,33.7,0.0
-99.1,19.4,63.0
-72.2,-38.7,3.2
40.2,37.9,47.15
68.2,28.5,11.5
14.8,63.1,36.24
-70.5,-33.4,51.52
44.0,33.3,22.35
44.4,33.7,28.48
10.0,53.6,62.79
13.4,52.5,63.0
41.4,36.0,0.1
43.1,35.4,2.47
35.2,31.8,62.95
-70.5,-33.4,51.52
41.0,3.6,0.0
68.4,33.5,3.65
8.5,47.4,60.85
8.3,55.0,1.68
-7.3,55.0,52.66
93.9,24.8,25.62
46.3,31.0,33.41
42.8,33.6,11.09
41.2,37.1,24.73
36.2,30.3,7.11
47.8,30.5,62.81
44.1,33.1,12.97
97.1,23.3,0.0
-0.1,51.5,63.0
11.6,48.1,59.81
43.9,39.1,8.44
44.6,37.3,5.58
11.3,44.5,60.22
-58.4,-34.6,62.59
6.4,51.2,50.13
2.2,41.4,58.95
74.8,34.0,28.37
35.3,32.0,33.02
35.2,31.9,61.4
94.1,24.6,1.37
2.3,48.9,63.0
13.4,52.5,63.0
74.1,33.8,6.08
-58.4,-34.6,62.59
63.0,35.1,0.0
-73.9,40.7,63.0
43.7,34.6,47.25
88.3,27.1,8.57
121.7,16.3,0.58
-118.4,34.1,63.0
13.4,52.5,63.0
35.5,33.9,51.64
5.6,50.6,57.84
69.1,34.5,50.37
69.3,35.0,16.32
51.4,35.7,63.0
-73.6,45.5,62.97
12.5,41.9,63.0
41.7,33.2,2.12
37.1,36.2,34.92
88.5,27.1,8.84
-6.7,54.6,16.32
13.4,59.3,12.43
30.9,-17.8,20.11
-4.1,12.8,0.0
-58.4,-34.6,62.59
-87.7,41.8,63.0
124.0,12.1,0.0
124.0,12.0,1.22
-77.0,38.9,63.0
-0.1,51.5,63.0
8.5,47.4,60.85
29.6,-0.7,0.0
81.2,20.3,0.41
43.7,17.3,0.0
45.3,33.9,6.49
4.4,51.2,63.0
101.1,6.8,12.44
83.0,18.2,0.55
44.2,15.3,55.11
-87.7,41.8,63.0
85.5,23.5,8.74
-76.6,40.3,49.78
39.5,48.7,7.9
-72.3,18.5,34.09
44.4,35.5,59.22
33.8,31.1,34.11
122.2,13.9,1.11
88.5,27.1,8.84
44.0,33.3,22.35
44.4,33.8,13.26
4.4,50.8,58.96
-72.8,2.4,0.0
123.3,8.2,0.05
33.1,6.8,0.27
68.9,36.7,18.82
-58.4,-34.6,62.59
71.0,34.3,0.0
80.2,13.0,63.0
24.9,12.1,14.13
-57.1,-23.3,4.94
23.8,38.0,62.27
88.2,26.8,2.53
88.3,26.9,7.93
88.2,27.0,3.12
88.4,26.7,50.34
88.2,26.9,6.71
-2.2,43.0,22.98
45.1,33.7,15.22
44.9,34.4,3.88
-65.5,-27.1,13.27
89.0,26.6,11.19
81.7,19.6,5.94
-73.9,40.7,63.0
69.1,34.5,50.37
20.2,32.1,59.2
7.4,9.4,0.14
66.3,37.0,0.0
101.9,6.1,5.58
66.0,29.6,9.89
35.5,33.3,17.11
25.0,11.4,0.0
-80.2,25.8,63.0
-94.6,39.2,62.26
43.3,33.4,39.36
44.4,33.3,62.99
47.8,30.5,62.81
42.2,36.2,0.0
124.5,6.9,0.05
-90.1,30.0,61.37
-70.0,18.5,59.82
12.5,41.9,63.0
-73.9,40.7,63.0
-58.4,-34.6,62.59
9.0,48.7,51.99
-43.2,-22.9,62.66
101.7,3.1,63.0
18.6,49.7,29.61
45.3,2.1,5.48
102.0,6.2,3.34
6.7,7.8,17.04
39.4,48.6,27.3
69.3,29.9,2.64
88.6,26.9,4.05
45.3,2.1,5.48
45.1,2.1,0.49
124.4,6.9,0.52
9.7,52.4,60.76
67.0,30.2,62.08
30.8,2.9,0.76
124.3,6.9,0.0
44.3,33.4,59.81
7.0,50.9,59.93
-73.9,40.7,63.0
13.4,52.5,63.0
23.8,38.0,62.27
44.4,33.3,62.99
-73.9,40.7,63.0
44.3,33.2,30.04
69.3,29.9,2.64
-80.0,40.4,62.21
-4.1,5.6,2.14
44.3,35.3,20.01
41.7,38.2,0.28
8.9,44.4,45.95
122.1,6.7,0.98
9.2,45.5,63.0
-3.9,6.1,7.37
-58.4,-34.6,62.59
44.4,33.3,62.99
2.3,48.8,62.92
75.2,33.8,3.12
7.0,51.5,61.61
1.8,18.8,0.0
44.3,32.9,13.43
-58.4,-34.6,62.59
-64.2,-31.4,62.82
-67.0,10.5,52.9
42.6,-0.1,0.0
-1.7,42.8,56.22
12.7,41.8,59.51
-0.1,51.5,63.0
35.5,33.9,51.64
88.5,27.1,8.84
125.8,7.8,0.0
125.4,7.2,7.97
125.6,5.9,0.0
-122.4,37.6,52.84
87.7,27.5,0.0
-122.4,37.8,55.28
62.6,34.3,0.0
45.6,3.9,0.05
-121.9,37.3,63.0
81.4,19.2,0.2
28.7,41.1,45.83
-67.0,10.5,52.9
-58.5,-34.7,63.0
45.1,33.8,4.08
122.4,13.5,0.99
122.2,13.6,0.0
41.0,32.5,0.0
44.3,33.6,37.78
-2.2,43.3,25.57
-58.5,-34.7,63.0
-73.1,8.6,2.87
44.0,33.3,22.35
-2.3,43.1,22.3
-122.3,37.9,56.11
39.0,35.9,20.17
88.5,27.1,8.84
88.2,26.9,6.71
-118.4,34.1,63.0
-121.9,37.3,63.0
-3.5,54.7,22.08
47.9,4.7,0.0
45.5,33.7,1.42
2.3,48.9,63.0
71.4,34.5,0.0
-0.1,51.5,63.0
-122.4,37.6,52.84
36.4,34.2,14.44
8.6,50.1,61.67
-58.4,-34.6,62.59
-6.0,55.0,5.87
13.4,52.5,63.0
41.8,3.9,0.54
-58.5,-34.7,63.0
-0.1,51.5,63.0
75.1,33.7,8.79
75.0,33.7,1.7
75.0,33.6,0.71
74.9,33.9,6.46
74.9,33.9,6.46
-16.6,28.3,0.98
69.1,34.5,50.37
-58.5,-34.7,63.0
66.4,27.3,0.67
51.4,35.7,63.0
44.4,33.2,47.0
42.2,34.4,0.0
42.7,33.7,2.57
-58.4,-34.6,62.59
41.9,34.5,14.26
42.0,34.4,15.15
42.4,34.2,10.71
42.5,34.3,0.0
-3.7,40.5,59.78
122.4,10.9,1.34
83.2,27.7,1.12
75.1,33.8,5.78
-121.5,38.6,62.97
71.5,34.6,0.0
2.4,48.9,63.0
44.6,33.1,26.08
-0.1,51.5,63.0
8.5,7.7,17.18
45.0,12.9,48.25
37.4,37.1,58.34
2.2,41.4,58.95
23.3,13.5,1.48
44.4,33.3,62.99
124.7,11.3,3.23
12.5,41.9,63.0
44.3,33.2,30.04
42.7,36.3,6.72
33.0,34.7,55.78
-4.1,48.0,45.38
16.6,31.2,47.38
13.8,55.4,19.37
49.6,58.6,61.1
69.1,34.5,50.37
2.3,48.9,63.0
-122.2,37.8,59.76
24.4,12.9,0.0
-122.4,37.8,55.28
44.8,33.7,13.5
44.0,33.2,15.21
44.4,33.3,62.99
44.1,35.5,40.55
47.8,30.5,62.81
-118.4,34.1,63.0
35.5,33.9,51.64
2.3,48.9,63.0
44.7,13.7,7.62
22.8,4.7,0.0
-74.2,40.7,63.0
35.2,33.3,19.73
71.3,34.6,3.26
-2.9,43.3,58.44
-60.3,-33.2,19.03
-73.9,40.7,63.0
77.0,11.0,59.35
44.7,2.3,0.0
-2.7,43.3,25.99
64.1,27.0,16.69
-71.8,7.0,1.39
2.3,48.9,63.0
9.5,0.4,45.09
-2.1,43.2,18.11
42.3,2.3,0.0
-80.2,25.8,63.0
4.8,45.8,61.31
70.7,34.3,0.19
70.3,33.7,1.66
70.0,33.8,0.0
11.1,7.0,0.0
45.3,2.1,5.48
-58.4,-34.6,62.59
64.9,36.1,0.0
-3.2,43.2,15.81
66.4,36.8,0.0
36.4,33.6,22.67
74.3,34.5,2.55
-1.7,42.8,56.22
-3.1,43.3,42.37
35.1,31.6,45.92
-2.2,43.1,13.58
39.6,3.3,0.0
8.4,49.0,57.02
-83.7,43.0,62.48
74.9,33.8,2.21
75.0,34.0,7.86
75.1,33.7,8.79
7.0,50.9,59.93
64.3,31.4,0.0
41.6,2.2,0.0
-3.8,48.4,2.72
-0.6,51.7,39.74
35.2,31.8,62.95
10.0,53.6,62.79
7.2,4.8,15.8
29.8,9.3,1.78
-5.8,54.9,12.73
44.6,33.1,26.08
-103.3,20.7,59.52
8.7,49.9,34.45
47.9,29.3,62.71
81.1,18.9,0.0
29.9,9.3,0.0
-0.1,51.5,63.0
-122.3,37.9,56.11
-12.8,8.8,0.92
35.7,49.5,4.51
22.0,32.8,18.45
-75.7,45.4,63.0
74.7,34.3,1.21
0.1,51.2,14.01
103.8,1.3,63.0
2.3,48.9,63.0
-103.3,20.7,59.52
67.1,24.9,63.0
34.9,32.1,63.0
0.3,51.9,25.72
68.5,28.5,6.21
45.3,2.1,5.48
121.6,14.3,0.05
29.7,9.3,0.0
75.1,33.9,4.44
-69.2,-33.0,2.98
126.3,8.8,1.74
4.8,46.3,47.18
21.8,32.8,34.6
-72.2,7.0,1.07
-72.2,7.1,1.54
-0.1,51.5,63.0
-64.2,-31.4,62.82
29.8,8.9,0.0
69.1,34.4,6.03
43.1,36.4,52.01
45.1,34.1,8.65
30.7,46.5,59.09
43.3,33.4,39.36
-0.1,51.5,63.0
-58.0,-34.9,62.62
70.7,34.1,0.0
23.8,38.0,62.27
12.5,41.9,63.0
66.3,36.8,0.0
7.7,45.1,62.84
8.5,47.4,60.85
12.5,41.9,63.0
101.5,6.4,9.18
68.8,33.2,0.05
147.2,-9.4,33.58
125.0,11.8,1.19
32.9,0.4,4.39
34.3,-0.1,1.51
-103.3,20.7,59.52
44.3,33.2,30.04
29.7,9.1,0.0
44.3,33.5,56.42
-76.8,39.1,56.87
45.1,34.3,6.05
20.9,42.9,21.34
68.8,35.0,0.0
-0.1,51.5,63.0
-80.2,25.8,63.0
-5.6,5.1,2.5
121.0,14.7,62.8
31.7,3.7,0.0
23.6,37.9,22.21
-58.4,-34.6,62.59
5.4,43.3,62.94
120.6,15.7,9.74
126.0,8.1,0.05
-58.4,-34.6,62.59
16.6,31.2,47.38
46.2,31.3,14.48
7.7,45.1,62.84
2.2,41.4,58.95
121.5,14.2,3.18
72.4,32.3,11.97
8.5,47.4,60.85
13.8,51.1,43.52
40.5,21.4,57.01
12.5,41.9,63.0
39.0,36.0,17.98
74.8,33.7,2.41
75.0,33.7,1.7
81.6,18.8,0.0
9.6,40.3,15.93
74.8,33.8,0.49
45.6,3.4,0.0
-58.0,-34.9,62.62
74.6,34.1,5.96
43.5,33.5,11.18
43.3,33.4,39.36
42.8,33.6,11.09
45.1,2.1,0.49
-58.4,-34.6,62.59
44.7,34.8,6.05
44.8,12.8,7.79
-58.4,-34.6,62.59
123.0,9.1,1.36
-64.2,-31.4,62.82
-66.8,10.5,50.21
-70.5,-33.4,51.52
-64.2,-31.4,62.82
44.6,33.1,26.08
44.5,34.6,0.0
-67.0,10.5,52.9
45.3,2.0,13.73
42.4,3.9,0.0
66.1,30.2,0.0
43.3,33.5,28.31
124.5,7.0,0.0
70.4,34.4,9.2
122.0,6.6,0.0
-0.1,51.5,63.0
43.2,13.3,3.16
14.8,50.5,9.29
13.4,52.5,63.0
-73.9,40.7,63.0
-99.1,19.4,63.0
82.2,18.5,0.89
75.1,33.8,5.78
13.0,10.9,0.0
12.9,10.9,0.0
13.2,10.8,0.0
2.3,48.9,63.0
1.4,43.6,63.0
-3.6,14.3,1.17
94.0,24.9,5.5
67.3,29.9,6.48
37.6,35.8,0.0
36.3,33.5,56.4
125.6,7.2,17.8
23.8,38.0,62.27
